ID_Venta;Fecha;Hora;Sucursal;Nombre_Producto;Categoría_Producto;Tamaño;Cantidad;Precio_Unitario;Total_Venta;Método_de_Compra;Método_de_Pago;Cliente_Miembro;Descuento_Miembro;Promoción_Aplicada;Empleado_Atendió;Turno;Demora_Preparación_Min;Satisfacción_Cliente;Stock_Antes;Stock_Después
VTA03670;17/4/2025;20:25;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;4;2940.24;11760.96;Delivery;Tarjeta;No;0;Happy Hour;Marcos;Mañana;12.5;5;10;6
VTA03671;7/3/2025;13:57;San Lorenzo 25, Nueva Córdoba;Latte;Bebida Espresso Caliente;Pequeño;4;1621.67;6486.68;Take Away;Tarjeta;Sí;0;Combo;Luis;Noche;11.4;5;36;32
VTA03672;11/2/2025;19:10;Córdoba Shopping;Moneda de Chocolate;Snacks;;5;1021.66;5108.3;Delivery;Tarjeta;No;0;Ninguna;Sofía;Mañana;10.9;1;47;42
VTA03673;15/2/2025;19:27;Avenida Colón 608;Taza Edición Especial;Merchandising;;1;3437.88;3437.88;Take Away;Tarjeta;No;0;Combo;Sofía;Mañana;12.9;5;27;26
VTA03674;30/3/2025;13:10;San Lorenzo 25, Nueva Córdoba;Latte Helado;Bebida Espresso Helada;Grande;5;1565.39;7826.95;En tienda;Efectivo;No;0;Ninguna;Florencia;Noche;8.6;1;35;30
VTA03675;17/1/2025;08:10;Avenida Colón 608;Té Verde en Hebras;Té;;2;1948.24;3896.48;Take Away;App;No;0;Ninguna;Florencia;Noche;3.4;2;29;27
VTA03676;5/3/2025;12:35;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;1;1540.86;1540.86;Take Away;Efectivo;No;0;Ninguna;Julián;Tarde;9.3;2;20;19
VTA03677;14/2/2025;13:41;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;5;1239.62;6198.1;Take Away;Tarjeta;No;0;Combo;Luis;Tarde;11.0;5;28;23
VTA03678;13/2/2025;20:13;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;4;1533.15;6132.6;Delivery;Tarjeta;Sí;0;Combo;Marcos;Mañana;6.8;1;36;32
VTA03679;15/4/2025;19:57;San Lorenzo 25, Nueva Córdoba;Bagel Sandwich;Sándwiches;;4;1898.58;7594.32;En tienda;Efectivo;Sí;10;Happy Hour;Julián;Tarde;12.9;3;29;25
VTA03680;4/1/2025;17:38;Avenida Colón 608;Skinny Vainilla Latte;Bebida Espresso Caliente;Tall;1;1709.86;1709.86;En tienda;Tarjeta;Sí;0;2x1;Sofía;Mañana;4.8;5;48;47
VTA03681;24/3/2025;20:24;Avenida Colón 608;Espresso Roast;Café en Granos;;4;2880.96;11523.84;Take Away;Tarjeta;No;0;Happy Hour;Camila;Tarde;6.6;2;12;8
VTA03682;3/1/2025;19:57;Córdoba Shopping;Flat White;Bebida Espresso Caliente;Tall;1;1486.61;1486.61;En tienda;Efectivo;No;0;Combo;Julián;Noche;3.0;1;30;29
VTA03683;29/3/2025;12:57;Calle San Lorenzo 47;Té Verde;Té Caliente;;1;1514.66;1514.66;Delivery;Tarjeta;No;0;Happy Hour;Julián;Noche;12.9;2;40;39
VTA03684;28/2/2025;12:31;Córdoba Shopping;Té Chai Latte;Té Caliente;;2;1320.33;2640.66;Take Away;App;Sí;10;2x1;Marcos;Noche;2.2;5;50;48
VTA03685;5/4/2025;12:39;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Pequeño;2;1684.08;3368.16;Delivery;Efectivo;Sí;10;Ninguna;Marcos;Mañana;7.4;3;10;8
VTA03686;16/2/2025;13:05;Córdoba Shopping;Croissant de Manteca;Bakery;;5;1010.3;5051.5;Take Away;Tarjeta;No;0;Happy Hour;Florencia;Mañana;7.9;3;21;16
VTA03687;14/4/2025;08:49;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Venti;2;1945.16;3890.32;En tienda;App;No;0;Happy Hour;Julián;Tarde;6.3;2;12;10
VTA03688;4/4/2025;15:13;Córdoba Shopping;Budín de Limón;Bakery;;2;954.93;1909.86;En tienda;Efectivo;Sí;10;Combo;Sofía;Tarde;12.6;4;48;46
VTA03689;27/3/2025;15:02;Calle San Lorenzo 47;Café del Día con Leche;Bebida Espresso Caliente;Tall;1;1299.12;1299.12;Take Away;Tarjeta;No;0;Combo;Luis;Noche;14.9;4;15;14
VTA03690;8/1/2025;09:12;Calle San Lorenzo 47;Té Verde en Hebras;Té;;1;1703.58;1703.58;Delivery;App;No;0;Ninguna;Marcos;Noche;4.9;5;48;47
VTA03691;15/4/2025;17:14;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;2;1852.26;3704.52;En tienda;App;Sí;10;Happy Hour;Sofía;Tarde;5.0;1;37;35
VTA03692;28/3/2025;18:47;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;5;1154.9;5774.5;En tienda;Tarjeta;Sí;15;2x1;Camila;Noche;7.7;2;15;10
VTA03693;11/2/2025;12:54;Avenida Colón 608;Termo Reutilizable;Merchandising;;2;2776.09;5552.18;Take Away;App;Sí;15;2x1;Sofía;Noche;12.5;2;37;35
VTA03694;13/1/2025;08:18;Calle San Lorenzo 47;Croissant Relleno con Crema de Avellanas;Bakery;;3;1055.54;3166.62;Take Away;App;Sí;15;Happy Hour;Luis;Mañana;10.6;3;41;38
VTA03695;5/3/2025;15:20;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Grande;3;1619.75;4859.25;En tienda;Efectivo;No;0;Combo;Camila;Noche;10.1;5;23;20
VTA03696;29/1/2025;20:58;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Grande;4;1684.7;6738.8;Take Away;Efectivo;No;0;2x1;Marcos;Tarde;6.7;3;27;23
VTA03697;6/1/2025;20:37;Córdoba Shopping;Mocha;Bebida Espresso Caliente;Venti;4;1435.0;5740.0;Delivery;Tarjeta;No;0;2x1;Florencia;Noche;9.0;5;48;44
VTA03698;3/4/2025;11:55;Calle San Lorenzo 47;Latte Helado;Bebida Espresso Helada;Tall;2;1624.56;3249.12;En tienda;Tarjeta;Sí;0;Happy Hour;Marcos;Mañana;3.8;5;43;41
VTA03699;12/3/2025;19:47;San Lorenzo 25, Nueva Córdoba;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Grande;5;1433.64;7168.2;Take Away;Efectivo;Sí;10;Happy Hour;Florencia;Tarde;10.9;2;25;20
VTA03700;8/4/2025;13:55;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;2;1487.39;2974.78;En tienda;App;No;0;Combo;Julián;Tarde;2.4;1;19;17
VTA03701;6/1/2025;14:03;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;5;3131.62;15658.1;Delivery;Tarjeta;No;0;Combo;Camila;Tarde;13.7;2;34;29
VTA03702;20/2/2025;10:30;Avenida Colón 608;Moneda de Chocolate;Snacks;;3;825.53;2476.59;En tienda;App;No;0;Ninguna;Florencia;Tarde;2.9;4;34;31
VTA03703;3/1/2025;13:35;San Lorenzo 25, Nueva Córdoba;House Blend;Café en Granos;;4;2746.16;10984.64;Take Away;Efectivo;Sí;15;Combo;Marcos;Noche;3.4;5;26;22
VTA03704;28/2/2025;12:52;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;2;2885.8;5771.6;Delivery;Efectivo;No;0;Combo;Luis;Noche;12.4;2;39;37
VTA03705;17/3/2025;09:14;Avenida Colón 608;Té Chai Latte;Té Caliente;;2;1057.33;2114.66;Delivery;Tarjeta;Sí;0;Happy Hour;Florencia;Noche;3.6;5;43;41
VTA03706;8/4/2025;16:16;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;3;1395.55;4186.65;Take Away;App;No;0;Combo;Luis;Noche;4.9;5;11;8
VTA03707;11/3/2025;15:32;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;4;1114.22;4456.88;Take Away;Efectivo;No;0;Combo;Luis;Mañana;14.3;1;40;36
VTA03708;21/1/2025;08:15;Calle San Lorenzo 47;Muffin de Arándanos;Bakery;;1;1426.88;1426.88;Delivery;App;Sí;15;Happy Hour;Sofía;Noche;4.7;1;36;35
VTA03709;21/3/2025;20:03;Avenida Colón 608;Té Verde en Hebras;Té;;2;1962.53;3925.06;Delivery;Tarjeta;No;0;Ninguna;Sofía;Noche;5.1;5;42;40
VTA03710;3/2/2025;19:06;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;4;890.75;3563.0;Take Away;Efectivo;No;0;2x1;Luis;Mañana;11.5;5;37;33
VTA03711;14/1/2025;18:13;San Lorenzo 25, Nueva Córdoba;Americano;Bebida Espresso Caliente;Pequeño;1;1277.15;1277.15;Take Away;App;No;0;Happy Hour;Marcos;Noche;5.6;5;35;34
VTA03712;2/4/2025;18:31;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;2;1500.57;3001.14;Delivery;Tarjeta;No;0;Combo;Luis;Tarde;14.3;5;39;37
VTA03713;20/2/2025;15:28;Avenida Colón 608;Té Verde en Hebras;Té;;4;1770.95;7083.8;En tienda;Tarjeta;No;0;2x1;Marcos;Tarde;11.7;3;35;31
VTA03714;9/1/2025;09:01;Calle San Lorenzo 47;Flat White;Bebida Espresso Caliente;Grande;4;1462.96;5851.84;Delivery;Tarjeta;Sí;0;Happy Hour;Julián;Noche;2.5;4;15;11
VTA03715;9/4/2025;19:06;San Lorenzo 25, Nueva Córdoba;Mocha Blanco;Bebida Espresso Caliente;Tall;5;1428.14;7140.7;Delivery;Tarjeta;No;0;Happy Hour;Sofía;Mañana;10.5;2;38;33
VTA03716;6/1/2025;14:27;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;5;1863.85;9319.25;Delivery;Efectivo;Sí;0;Happy Hour;Luis;Tarde;7.3;4;14;9
VTA03717;3/4/2025;14:40;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1341.73;2683.46;En tienda;Efectivo;No;0;2x1;Sofía;Mañana;11.9;1;21;19
VTA03718;14/3/2025;10:12;Córdoba Shopping;Té Verde;Té Caliente;;4;1243.12;4972.48;Take Away;Tarjeta;No;0;Ninguna;Marcos;Tarde;3.1;4;46;42
VTA03719;18/2/2025;20:36;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;3;1288.17;3864.51;Delivery;Efectivo;No;0;Combo;Florencia;Noche;10.0;2;41;38
VTA03720;22/3/2025;14:24;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;1;2065.67;2065.67;Delivery;App;No;0;Combo;Marcos;Tarde;10.5;3;48;47
VTA03721;16/2/2025;11:08;Córdoba Shopping;Taza Edición Especial;Merchandising;;2;2854.21;5708.42;Delivery;App;Sí;10;2x1;Luis;Mañana;6.6;3;46;44
VTA03722;6/4/2025;17:33;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Venti;1;1962.55;1962.55;Delivery;Efectivo;No;0;Combo;Sofía;Mañana;3.1;3;22;21
VTA03723;6/3/2025;19:09;Calle San Lorenzo 47;Té Verde;Té Caliente;;4;1355.03;5420.12;Take Away;App;Sí;0;Ninguna;Julián;Mañana;14.4;3;29;25
VTA03724;17/4/2025;08:01;San Lorenzo 25, Nueva Córdoba;Moneda de Chocolate;Snacks;;4;854.01;3416.04;Delivery;Tarjeta;Sí;0;Ninguna;Florencia;Tarde;3.7;5;38;34
VTA03725;12/3/2025;10:12;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;2;1667.45;3334.9;Take Away;Tarjeta;Sí;10;Happy Hour;Luis;Tarde;14.6;1;30;28
VTA03726;30/1/2025;07:33;Avenida Colón 608;Espresso Roast;Café en Granos;;5;2877.37;14386.85;Delivery;Efectivo;Sí;15;Combo;Marcos;Noche;2.2;1;46;41
VTA03727;16/2/2025;16:28;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;2;1121.44;2242.88;En tienda;Tarjeta;No;0;Happy Hour;Florencia;Tarde;4.2;4;33;31
VTA03728;25/3/2025;12:58;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Venti;1;1940.43;1940.43;En tienda;App;Sí;0;Ninguna;Florencia;Tarde;6.3;4;14;13
VTA03729;8/1/2025;08:01;Córdoba Shopping;Té Verde en Hebras;Té;;5;1704.89;8524.45;En tienda;Efectivo;Sí;0;Ninguna;Marcos;Tarde;4.9;3;35;30
VTA03730;24/2/2025;18:21;San Lorenzo 25, Nueva Córdoba;Cookie con Chips de Chocolate;Bakery;;2;1231.9;2463.8;En tienda;Tarjeta;No;0;2x1;Marcos;Noche;6.6;5;11;9
VTA03731;29/1/2025;15:41;Avenida Colón 608;House Blend;Café en Granos;;4;2540.42;10161.68;Delivery;Tarjeta;Sí;10;2x1;Sofía;Mañana;8.5;3;27;23
VTA03732;15/4/2025;14:50;Córdoba Shopping;Té Chai Latte;Té Caliente;;2;1170.45;2340.9;Take Away;App;Sí;10;Ninguna;Camila;Tarde;5.8;3;27;25
VTA03733;6/2/2025;11:51;Córdoba Shopping;Latte Helado;Bebida Espresso Helada;Pequeño;3;1501.82;4505.46;En tienda;App;Sí;0;Happy Hour;Luis;Tarde;5.9;3;13;10
VTA03734;8/1/2025;10:09;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;3;1737.37;5212.11;Delivery;App;Sí;10;2x1;Julián;Tarde;12.5;4;20;17
VTA03735;23/2/2025;17:58;Córdoba Shopping;Taza Edición Especial;Merchandising;;4;2787.51;11150.04;Take Away;Efectivo;No;0;Happy Hour;Florencia;Mañana;10.8;3;20;16
VTA03736;27/3/2025;20:27;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Tall;1;2025.07;2025.07;Delivery;Efectivo;No;0;Ninguna;Julián;Tarde;4.6;5;43;42
VTA03737;26/3/2025;16:22;Córdoba Shopping;Té Verde;Té Caliente;;5;1305.71;6528.55;En tienda;Efectivo;Sí;15;Combo;Florencia;Noche;8.6;1;14;9
VTA03738;25/3/2025;17:42;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;4;804.0;3216.0;Delivery;Tarjeta;No;0;Ninguna;Luis;Mañana;6.1;1;27;23
VTA03739;20/2/2025;17:56;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;4;1315.49;5261.96;Take Away;Efectivo;No;0;Ninguna;Luis;Tarde;14.4;3;40;36
VTA03740;7/4/2025;20:57;Córdoba Shopping;Té Verde en Hebras;Té;;2;1809.37;3618.74;En tienda;App;No;0;Ninguna;Julián;Noche;9.1;1;50;48
VTA03741;8/4/2025;08:06;San Lorenzo 25, Nueva Córdoba;House Blend;Café en Granos;;5;2267.45;11337.25;Delivery;Efectivo;No;0;Combo;Luis;Tarde;14.8;1;10;5
VTA03742;10/1/2025;15:22;San Lorenzo 25, Nueva Córdoba;Wrap de Pollo y Vegetales;Sándwiches;;3;1554.78;4664.34;Take Away;Efectivo;Sí;0;Happy Hour;Marcos;Tarde;10.8;5;44;41
VTA03743;24/3/2025;15:45;Córdoba Shopping;Vainilla Latte Helado;Bebida Espresso Helada;Pequeño;1;1397.78;1397.78;En tienda;App;Sí;0;Combo;Florencia;Noche;12.1;2;24;23
VTA03744;8/1/2025;10:49;Avenida Colón 608;Skinny Vainilla Latte;Bebida Espresso Caliente;Venti;3;1760.55;5281.65;Delivery;App;Sí;15;2x1;Marcos;Noche;8.8;1;34;31
VTA03745;22/1/2025;09:36;Calle San Lorenzo 47;Muffin de Arándanos;Bakery;;5;1105.14;5525.7;En tienda;App;Sí;0;Combo;Florencia;Noche;5.6;1;23;18
VTA03746;26/1/2025;08:15;Avenida Colón 608;Espresso Roast;Café en Granos;;2;2152.23;4304.46;Delivery;Efectivo;No;0;2x1;Camila;Tarde;10.1;4;50;48
VTA03747;18/3/2025;20:03;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;4;1497.0;5988.0;En tienda;Efectivo;Sí;15;Ninguna;Luis;Noche;2.3;2;17;13
VTA03748;7/4/2025;08:25;Avenida Colón 608;House Blend;Café en Granos;;3;2855.3;8565.9;Delivery;Efectivo;No;0;Happy Hour;Marcos;Tarde;4.4;4;46;43
VTA03749;26/1/2025;09:59;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;5;1238.44;6192.2;Delivery;App;No;0;Happy Hour;Florencia;Tarde;8.7;2;36;31
VTA03750;6/3/2025;16:04;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;2;1331.06;2662.12;Delivery;Efectivo;Sí;15;Combo;Julián;Tarde;12.1;3;15;13
VTA03751;12/1/2025;07:20;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;4;2197.63;8790.52;Delivery;App;No;0;2x1;Sofía;Tarde;2.9;5;47;43
VTA03752;6/4/2025;13:42;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Grande;1;2026.39;2026.39;Delivery;Efectivo;Sí;15;Ninguna;Julián;Noche;6.0;3;18;17
VTA03753;31/3/2025;17:57;Calle San Lorenzo 47;Té Verde en Hebras;Té;;1;2064.36;2064.36;Take Away;Tarjeta;Sí;0;Combo;Florencia;Tarde;11.3;4;30;29
VTA03754;15/2/2025;11:50;Calle San Lorenzo 47;Mix de Frutos Secos;Snacks;;1;792.22;792.22;Take Away;Efectivo;Sí;10;Ninguna;Luis;Noche;12.9;3;33;32
VTA03755;13/4/2025;11:14;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Venti;5;1984.17;9920.85;Delivery;Efectivo;No;0;Ninguna;Luis;Noche;15.0;1;15;10
VTA03756;16/3/2025;10:12;Calle San Lorenzo 47;Té Chai Latte;Té Caliente;;2;1070.01;2140.02;Delivery;Efectivo;Sí;0;Ninguna;Marcos;Tarde;13.3;4;19;17
VTA03757;16/2/2025;15:16;Calle San Lorenzo 47;House Blend;Café en Granos;;5;2221.09;11105.45;Delivery;Efectivo;No;0;Ninguna;Luis;Tarde;14.9;3;14;9
VTA03758;28/2/2025;07:21;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;1;1046.14;1046.14;En tienda;Tarjeta;No;0;Happy Hour;Marcos;Tarde;12.5;3;27;26
VTA03759;15/4/2025;12:16;Córdoba Shopping;Té Chai Latte;Té Caliente;;3;1592.97;4778.91;Delivery;App;No;0;Combo;Luis;Noche;10.2;4;40;37
VTA03760;24/1/2025;14:00;Calle San Lorenzo 47;Té Verde;Té Caliente;;1;1411.6;1411.6;En tienda;Tarjeta;Sí;15;Happy Hour;Luis;Noche;7.4;1;42;41
VTA03761;7/4/2025;19:28;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;2;1400.25;2800.5;Delivery;App;No;0;Combo;Luis;Mañana;14.5;5;10;8
VTA03762;7/4/2025;18:39;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;2;837.77;1675.54;Delivery;Tarjeta;No;0;Happy Hour;Luis;Tarde;4.4;1;19;17
VTA03763;6/2/2025;11:14;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;3;1222.36;3667.08;En tienda;App;Sí;10;Combo;Camila;Mañana;11.7;5;16;13
VTA03764;17/1/2025;18:06;Calle San Lorenzo 47;Termo Reutilizable;Merchandising;;4;2983.82;11935.28;Delivery;App;No;0;Happy Hour;Camila;Mañana;3.0;1;19;15
VTA03765;19/2/2025;09:49;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;2;1983.14;3966.28;Take Away;Efectivo;No;0;Happy Hour;Camila;Mañana;3.7;2;25;23
VTA03766;16/2/2025;08:53;Avenida Colón 608;House Blend;Café en Granos;;5;2844.8;14224.0;Delivery;App;Sí;15;Happy Hour;Luis;Tarde;9.0;2;23;18
VTA03767;25/2/2025;17:54;Avenida Colón 608;Té Verde;Té Caliente;;5;1427.53;7137.65;En tienda;Efectivo;No;0;Ninguna;Camila;Mañana;3.8;2;20;15
VTA03768;21/2/2025;14:11;Córdoba Shopping;Moneda de Chocolate;Snacks;;1;1160.78;1160.78;Take Away;Efectivo;No;0;2x1;Sofía;Mañana;9.6;4;39;38
VTA03769;25/3/2025;08:03;San Lorenzo 25, Nueva Córdoba;Budín de Limón;Bakery;;3;1202.25;3606.75;Take Away;Efectivo;No;0;Ninguna;Sofía;Tarde;8.3;3;13;10
VTA03770;16/3/2025;08:15;Avenida Colón 608;Mix de Frutos Secos;Snacks;;1;904.95;904.95;Delivery;Tarjeta;Sí;10;Happy Hour;Julián;Noche;9.3;3;30;29
VTA03771;3/4/2025;15:15;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;4;955.48;3821.92;Delivery;Efectivo;No;0;Ninguna;Sofía;Tarde;13.0;4;45;41
VTA03772;12/3/2025;09:38;Córdoba Shopping;Taza Edición Especial;Merchandising;;4;3470.78;13883.12;Take Away;Tarjeta;Sí;15;2x1;Camila;Tarde;14.8;5;18;14
VTA03773;10/4/2025;20:25;Córdoba Shopping;Té Verde en Hebras;Té;;3;1918.26;5754.78;Take Away;Efectivo;No;0;Ninguna;Luis;Noche;7.8;5;17;14
VTA03774;22/1/2025;15:44;Avenida Colón 608;Fosforito de Jamón y Queso;Sándwiches;;3;1442.12;4326.36;Delivery;App;Sí;0;Happy Hour;Julián;Tarde;8.4;1;17;14
VTA03775;21/1/2025;17:52;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;1;1972.39;1972.39;Take Away;Tarjeta;Sí;10;Happy Hour;Marcos;Tarde;5.5;4;27;26
VTA03776;22/1/2025;08:19;Avenida Colón 608;Termo Reutilizable;Merchandising;;1;3196.39;3196.39;Take Away;Tarjeta;No;0;Combo;Julián;Tarde;5.0;2;21;20
VTA03777;3/4/2025;18:31;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;4;2593.23;10372.92;Delivery;Efectivo;No;0;Combo;Julián;Tarde;13.8;1;17;13
VTA03778;18/2/2025;12:17;Avenida Colón 608;Bagel Sandwich;Sándwiches;;5;1847.52;9237.6;Delivery;App;No;0;Ninguna;Camila;Noche;7.4;2;39;34
VTA03779;28/2/2025;20:30;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;4;1054.95;4219.8;Delivery;Tarjeta;Sí;15;Happy Hour;Florencia;Noche;5.8;5;30;26
VTA03780;16/4/2025;16:38;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;4;1071.4;4285.6;En tienda;App;No;0;Ninguna;Sofía;Noche;4.8;1;27;23
VTA03781;13/2/2025;19:50;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;2;1047.06;2094.12;En tienda;Efectivo;Sí;15;Happy Hour;Marcos;Noche;10.0;3;20;18
VTA03782;16/4/2025;16:11;Calle San Lorenzo 47;Té Verde en Hebras;Té;;3;1852.92;5558.76;Delivery;App;No;0;Happy Hour;Luis;Mañana;11.5;2;41;38
VTA03783;19/2/2025;10:03;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;5;1257.92;6289.6;Delivery;App;No;0;Ninguna;Julián;Noche;7.2;3;13;8
VTA03784;27/3/2025;09:23;Calle San Lorenzo 47;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Tall;2;1817.35;3634.7;Take Away;Tarjeta;No;0;Combo;Florencia;Mañana;13.2;4;37;35
VTA03785;31/1/2025;16:49;Córdoba Shopping;Croissant de Manteca;Bakery;;1;1026.67;1026.67;Take Away;Tarjeta;No;0;Combo;Sofía;Mañana;4.7;5;14;13
VTA03786;23/3/2025;09:16;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Pequeño;3;1794.26;5382.78;Delivery;Tarjeta;No;0;2x1;Camila;Tarde;11.1;4;16;13
VTA03787;8/3/2025;20:58;Calle San Lorenzo 47;Muffin de Arándanos;Bakery;;3;1129.64;3388.92;En tienda;Efectivo;No;0;Happy Hour;Julián;Mañana;8.8;1;40;37
VTA03788;28/2/2025;12:14;Avenida Colón 608;Té Verde;Té Caliente;;3;1460.06;4380.18;Take Away;App;Sí;15;Combo;Camila;Mañana;14.6;4;14;11
VTA03789;27/2/2025;07:31;Calle San Lorenzo 47;Budín de Limón;Bakery;;1;1261.78;1261.78;Take Away;Efectivo;Sí;0;Ninguna;Florencia;Mañana;7.7;1;35;34
VTA03790;18/3/2025;20:09;Córdoba Shopping;Mix de Frutos Secos;Snacks;;3;906.78;2720.34;Take Away;Efectivo;Sí;10;Combo;Florencia;Mañana;13.0;5;41;38
VTA03791;14/2/2025;17:43;Calle San Lorenzo 47;Té Verde en Hebras;Té;;5;1822.0;9110.0;Take Away;App;No;0;Combo;Camila;Tarde;8.8;1;46;41
VTA03792;9/4/2025;08:40;Calle San Lorenzo 47;Skinny Vainilla Latte;Bebida Espresso Caliente;Venti;5;1440.08;7200.4;Delivery;Efectivo;Sí;10;2x1;Marcos;Noche;6.4;3;36;31
VTA03793;15/1/2025;14:37;San Lorenzo 25, Nueva Córdoba;Americano Helado;Bebida Espresso Helada;Pequeño;1;1531.69;1531.69;Take Away;Efectivo;No;0;Ninguna;Florencia;Mañana;4.5;3;34;33
VTA03794;23/3/2025;10:44;Avenida Colón 608;Fosforito de Jamón y Queso;Sándwiches;;2;1599.18;3198.36;En tienda;Tarjeta;Sí;0;Happy Hour;Camila;Noche;6.1;4;45;43
VTA03795;18/3/2025;07:48;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Tall;3;1558.65;4675.95;En tienda;Tarjeta;Sí;0;Combo;Marcos;Tarde;6.0;3;50;47
VTA03796;15/1/2025;08:32;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Venti;2;1754.95;3509.9;Delivery;Efectivo;No;0;2x1;Luis;Mañana;14.0;3;41;39
VTA03797;9/3/2025;17:37;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;3;2937.25;8811.75;En tienda;App;Sí;10;Ninguna;Camila;Tarde;4.7;5;30;27
VTA03798;23/2/2025;12:04;Calle San Lorenzo 47;Té Chai Latte;Té Caliente;;4;1243.01;4972.04;En tienda;Tarjeta;No;0;Ninguna;Marcos;Mañana;10.8;3;24;20
VTA03799;12/4/2025;16:47;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;4;1772.84;7091.36;Take Away;App;Sí;10;2x1;Marcos;Tarde;14.9;5;31;27
VTA03800;14/3/2025;19:04;Córdoba Shopping;Té Verde en Hebras;Té;;1;2176.86;2176.86;Take Away;Tarjeta;No;0;Happy Hour;Florencia;Noche;13.0;4;17;16
VTA03801;20/1/2025;19:34;Calle San Lorenzo 47;Budín de Limón;Bakery;;1;1168.15;1168.15;Delivery;App;No;0;Combo;Florencia;Mañana;8.3;4;30;29
VTA03802;15/3/2025;18:32;Avenida Colón 608;Termo Reutilizable;Merchandising;;2;2770.9;5541.8;Take Away;Tarjeta;No;0;Happy Hour;Florencia;Mañana;12.1;3;27;25
VTA03803;26/2/2025;18:58;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;4;1751.82;7007.28;En tienda;App;No;0;Happy Hour;Luis;Noche;5.0;4;30;26
VTA03804;18/2/2025;17:43;San Lorenzo 25, Nueva Córdoba;Termo Reutilizable;Merchandising;;4;3476.87;13907.48;Delivery;Tarjeta;Sí;15;2x1;Julián;Mañana;2.4;4;34;30
VTA03805;13/3/2025;14:50;San Lorenzo 25, Nueva Córdoba;Croissant de Manteca;Bakery;;1;1122.97;1122.97;En tienda;Efectivo;No;0;Happy Hour;Julián;Noche;4.5;2;48;47
VTA03806;11/4/2025;16:58;San Lorenzo 25, Nueva Córdoba;Muffin de Arándanos;Bakery;;1;1250.13;1250.13;En tienda;Efectivo;Sí;0;Combo;Camila;Noche;11.6;4;39;38
